"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1400000US36005039800","Census Tract 398; Bronx County; New York","3347",
"1400000US36005039901","Census Tract 399.01; Bronx County; New York","5254",
"1400000US36005039902","Census Tract 399.02; Bronx County; New York","5548",
"1400000US36005040100","Census Tract 401; Bronx County; New York","5009",
"1400000US36005040302","Census Tract 403.02; Bronx County; New York","4197",
"1400000US36005040303","Census Tract 403.03; Bronx County; New York","4843",
"1400000US36005040304","Census Tract 403.04; Bronx County; New York","4125",
"1400000US36005040400","Census Tract 404; Bronx County; New York","3530",
"1400000US36005040501","Census Tract 405.01; Bronx County; New York","4385",
"1400000US36005040502","Census Tract 405.02; Bronx County; New York","7320",
"1400000US36005040600","Census Tract 406; Bronx County; New York","3792",
"1400000US36005040701","Census Tract 407.01; Bronx County; New York","3235",
"1400000US36005040702","Census Tract 407.02; Bronx County; New York","6968",
"1400000US36005040800","Census Tract 408; Bronx County; New York","4475",
"1400000US36005040900","Census Tract 409; Bronx County; New York","3580",
"1400000US36005041100","Census Tract 411; Bronx County; New York","3215",
"1400000US36005041300","Census Tract 413; Bronx County; New York","7781",
"1400000US36005041400","Census Tract 414; Bronx County; New York","5342",
"1400000US36005041500","Census Tract 415; Bronx County; New York","5872",
"1400000US36005041800","Census Tract 418; Bronx County; New York","3752",
"1400000US36005041900","Census Tract 419; Bronx County; New York","7205",
"1400000US36005042000","Census Tract 420; Bronx County; New York","3905",
"1400000US36005042100","Census Tract 421; Bronx County; New York","6135",
"1400000US36005042200","Census Tract 422; Bronx County; New York","3211",
"1400000US36005042300","Census Tract 423; Bronx County; New York","4179",
"1400000US36005042400","Census Tract 424; Bronx County; New York","2553",
"1400000US36005042500","Census Tract 425; Bronx County; New York","7667",
"1400000US36005042600","Census Tract 426; Bronx County; New York","6982",
"1400000US36005042800","Census Tract 428; Bronx County; New York","2230",
"1400000US36005042901","Census Tract 429.01; Bronx County; New York","3711",
"1400000US36005042902","Census Tract 429.02; Bronx County; New York","4334",
"1400000US36005043000","Census Tract 430; Bronx County; New York","2952",
"1400000US36005043101","Census Tract 431.01; Bronx County; New York","5185",
"1400000US36005043102","Census Tract 431.02; Bronx County; New York","5050",
"1400000US36005043400","Census Tract 434; Bronx County; New York","3649",
