,origin,destination,flow
44405,53033021803,53033026200,111.0
44406,53033021803,53061051916,754.0
44407,53033021803,53033004703,120.0
44408,53033021803,53033006703,58.0
44409,53033021803,53033000700,112.0
44410,53033021803,53033021903,399.0
44411,53033021803,53075000400,69.0
44412,53033021803,53061052203,66.0
44413,53033021803,53033032401,66.0
44414,53033021803,53033021905,113.0
44415,53033021803,53053073407,61.0
44416,53033021803,53033001202,136.0
44417,53033021803,53033032320,119.0
44418,53033021803,53033005600,65.0
44419,53033021803,53033006200,66.0
44420,53033021803,53033001800,80.0
44421,53033021803,53033005401,81.0
44422,53033021803,53061051937,559.0
44423,53033021803,53033007101,223.0
44424,53033021803,53061052007,154.0
44425,53033021803,53061051926,332.0
44426,53033021803,53061051936,262.0
44427,53033021803,53033032319,2687.0
44428,53033021803,53061051912,100.0
44429,53033021803,53033021906,153.0
44430,53033021803,53033022300,71.0
44431,53033021803,53061052107,75.0
44432,53033021803,53033010102,71.0
44433,53033021803,53033008002,117.0
44434,53033021803,53033021802,700.0
44435,53033021803,53033032321,93.0
44436,53033021803,53061052004,85.0
44437,53033021803,53061051934,294.0
44438,53033021803,53033007502,95.0
44439,53033021803,53061051918,4149.0
44440,53033021803,53061052006,106.0
44441,53033021803,53033007600,87.0
44442,53033021803,53033007203,99.0
44443,53033021803,53033007303,253.0
44444,53033021803,53033022204,96.0
44445,53033021803,53033001702,204.0
44446,53033021803,53033030403,122.0
44447,53033021803,53033032800,116.0
44448,53033021803,53033022003,214.0
44449,53033021803,53033008200,102.0
44450,53033021803,53033029508,103.0
44451,53033021803,53033008900,107.0
44452,53033021803,53033004301,220.0
44453,53033021803,53033022201,107.0
44454,53033021803,53033021803,8025.0
44455,53033021804,53033004600,33.0
44456,53033021804,53061051916,336.0
44457,53033021804,53033004703,23.0
44458,53033021804,53033006703,63.0
44459,53033021804,53061052203,34.0
44460,53033021804,53033006800,36.0
44461,53033021804,53033032311,32.0
44462,53033021804,53033032320,76.0
44463,53033021804,53061052108,42.0
44464,53033021804,53033001600,25.0
44465,53033021804,53033005401,43.0
44466,53033021804,53033005000,31.0
44467,53033021804,53061051937,596.0
44468,53033021804,53033007101,68.0
44469,53033021804,53033024302,36.0
44470,53033021804,53061051926,349.0
44471,53033021804,53057951900,32.0
44472,53033021804,53061052107,35.0
44473,53033021804,53033005100,61.0
44474,53033021804,53033032321,159.0
44475,53033021804,53033008402,79.0
44476,53033021804,53033003500,41.0
44477,53033021804,53061051922,77.0
44478,53033021804,53061051934,50.0
44479,53033021804,53033022102,148.0
44480,53033021804,53033007203,232.0
44481,53033021804,53033029206,88.0
44482,53033021804,53033008200,140.0
44483,53033021804,53033029508,52.0
44484,53033021804,53061052122,56.0
44485,53033021804,53047940200,58.0
44486,53033021804,53033001100,52.0
44487,53033021804,53033021803,2697.0
44488,53033021804,53033001000,50.0
44489,53033021804,53057951502,50.0
44490,53033021804,53057951800,106.0
44491,53033021804,53033004301,49.0
44492,53033021804,53067010910,41.0
44493,53033021804,53033029407,63.0
44494,53033021804,53033010900,53.0
44495,53033021804,53061051921,61.0
44496,53033021804,53025011102,100.0
44497,53033021804,53033022003,127.0
44498,53033021804,53033021904,110.0
44499,53033021804,53033009500,55.0
44500,53033021804,53033028402,464.0
44501,53033021804,53033030501,115.0
44502,53033021804,53033001702,55.0
44503,53033021804,53033022204,355.0
44504,53033021804,53061051918,2372.0
44505,53033021804,53033001900,134.0
44506,53033021804,53033030504,77.0
44507,53033021804,53033003601,61.0
44508,53033021804,53033021802,1028.0
44509,53033021804,53061041601,61.0
44510,53033021804,53033008002,56.0
44511,53033021804,53053940002,85.0
44512,53033021804,53033029505,73.0
44513,53033021804,53033021906,137.0
44514,53033021804,53033031101,70.0
44515,53033021804,53033032319,2185.0
44516,53033021804,53061041704,65.0
44517,53033021804,53053073405,89.0
44518,53033021804,53061051936,276.0
44519,53033021804,53067011500,136.0
44520,53033021804,53033009400,67.0
44521,53033021804,53061052402,143.0
44522,53033021804,53033005303,215.0
44523,53033021804,53061041805,168.0
44524,53033021804,53033001300,179.0
44525,53033021804,53061041701,248.0
44526,53033021804,53033008700,91.0
44527,53033021804,53033001202,83.0
44528,53033021804,53033021905,81.0
44529,53033021804,53033021903,988.0
44530,53033021804,53033000700,239.0
44531,53033021804,53033008300,77.0
44532,53033021804,53033021702,670.0
44533,53033021804,53033026200,166.0
44534,53033021804,53033009300,412.0
44535,53033021804,53033008101,668.0
44536,53033021804,53033030312,93.0
44537,53033021804,53053071505,72.0
44538,53033021804,53033021804,3670.0
44539,53033021903,53033004101,58.0
44540,53033021903,53033004201,49.0
44541,53033021903,53033004703,86.0
44542,53033021903,53033002700,33.0
44543,53033021903,53033032320,106.0
44544,53033021903,53033031709,71.0
44545,53033021903,53033001600,35.0
44546,53033021903,53033003201,65.0
44547,53033021903,53033032005,38.0
44548,53033021903,53033001800,42.0
44549,53033021903,53033005000,52.0
44550,53033021903,53033002200,47.0
44551,53033021903,53061051937,88.0
44552,53033021903,53033007101,40.0
44553,53033021903,53061051926,45.0
44554,53033021903,53061052107,58.0
44555,53033021903,53033010102,64.0
44556,53033021903,53061052211,83.0
44557,53033021903,53033010200,92.0
44558,53033021903,53033009100,56.0
44559,53033021903,53053063401,59.0
44560,53033021903,53033010001,126.0
44561,53033021903,53033028402,553.0
44562,53033021903,53033030501,72.0
44563,53033021903,53033009200,54.0
44564,53033021903,53007960400,159.0
44565,53033021903,53033008200,105.0
44566,53033021903,53033006300,41.0
44567,53033021903,53033022201,212.0
44568,53033021903,53033021803,164.0
44569,53033021903,53005011702,48.0
44570,53033021903,53033009701,57.0
44571,53033021903,53061052010,50.0
44572,53033021903,53033010900,56.0
44573,53033021903,53053060200,68.0
44574,53033021903,53033027500,67.0
44575,53033021903,53033008800,149.0
44576,53033021903,53033022003,448.0
44577,53033021903,53033021904,1149.0
44578,53033021903,53053063501,69.0
44579,53033021903,53039950200,138.0
44580,53033021903,53033028403,73.0
44581,53033021903,53033022204,612.0
44582,53033021903,53033007002,73.0
44583,53033021903,53033007303,140.0
44584,53033021903,53033026300,74.0
44585,53033021903,53033009400,76.0
44586,53033021903,53061051918,76.0
44587,53033021903,53033001900,82.0
44588,53033021903,53033005303,69.0
44589,53033021903,53061041805,69.0
44590,53033021903,53063003200,80.0
44591,53033021903,53033021802,626.0
44592,53033021903,53033021906,2743.0
44593,53033021903,53033021702,88.0
44594,53033021903,53033005306,82.0
44595,53033021903,53033007902,68.0
44596,53033021903,53033032319,3186.0
44597,53033021903,53061041704,103.0
44598,53033021903,53033031704,72.0
44599,53033021903,53033021804,83.0
44600,53033021903,53033005804,85.0
44601,53033021903,53057952100,101.0
44602,53033021903,53033008600,289.0
44603,53033021903,53033008101,699.0
44604,53033021903,53033009300,171.0
44605,53033021903,53053071304,102.0
44606,53033021903,53033031910,80.0
44607,53033021903,53033026200,177.0
44608,53033021903,53045960401,96.0
44609,53033021903,53053073407,88.0
44610,53033021903,53057952600,118.0
44611,53033021903,53033021905,414.0
44612,53033021903,53033021903,7735.0
44613,53033021904,53033009100,152.0
44614,53033021904,53057951800,40.0
44615,53033021904,53033009000,37.0
44616,53033021904,53053063401,38.0
44617,53033021904,53033011001,41.0
44618,53033021904,53033028402,488.0
44619,53033021904,53033030501,96.0
44620,53033021904,53035092200,56.0
44621,53033021904,53033009200,39.0
44622,53033021904,53033029203,44.0
44623,53033021904,53033005303,41.0
44624,53033021904,53061052401,50.0
44625,53033021904,53033008300,83.0
44626,53033021904,53033005306,111.0
44627,53033021904,53033004703,50.0
44628,53033021904,53033006703,46.0
44629,53033021904,53061052203,38.0
44630,53033021904,53033006800,57.0
44631,53033021904,53033008500,119.0
44632,53033021904,53033022001,116.0
44633,53033021904,53033021804,63.0
44634,53033021904,53057940600,129.0
44635,53033021904,53033032320,113.0
44636,53033021904,53033008101,222.0
44637,53033021904,53061052108,65.0
44638,53033021904,53033009300,74.0
44639,53033021904,53033027901,72.0
44640,53033021904,53033002600,80.0
44641,53033021904,53053073404,121.0
44642,53033021904,53033026200,343.0
44643,53033021904,53061051937,152.0
44644,53033021904,53033007101,64.0
44645,53033021904,53033024302,134.0
44646,53033021904,53033021903,4636.0
44647,53033021904,53061051926,161.0
44648,53033021904,53033021905,135.0
44649,53033021904,53033001202,175.0
44650,53033021904,53033022300,80.0
44651,53033021904,53033006600,161.0
44652,53033021904,53033032321,170.0
44653,53033021904,53033008402,75.0
44654,53033021904,53033001400,89.0
44655,53033021904,53061051934,72.0
44656,53033021904,53061051936,147.0
44657,53033021904,53061041704,97.0
44658,53033021904,53033032319,2989.0
44659,53033021904,53033007902,101.0
44660,53033021904,53063001000,150.0
44661,53033021904,53033021906,3288.0
44662,53033021904,53033007203,372.0
44663,53033021904,53033021802,608.0
44664,53033021904,53033029508,98.0
44665,53033021904,53057940201,89.0
44666,53033021904,53033006300,245.0
44667,53033021904,53033007502,93.0
44668,53033021904,53061051918,88.0
44669,53033021904,53033021803,313.0
44670,53033021904,53033007303,211.0
44671,53033021904,53033007002,109.0
44672,53033021904,53033022204,731.0
44673,53033021904,53033009900,84.0
44674,53033021904,53061041605,126.0
44675,53033021904,53033022003,212.0
44676,53033021904,53033021904,3248.0
44677,53033021905,53033004101,128.0
44678,53033021905,53033032307,22.0
44679,53033021905,53033004902,42.0
44680,53033021905,53033004201,34.0
44681,53033021905,53033004703,35.0
44682,53033021905,53033006703,160.0
44683,53033021905,53033006800,42.0
44684,53033021905,53033032320,29.0
44685,53033021905,53061051937,209.0
44686,53033021905,53033007101,72.0
44687,53033021905,53061052007,33.0
44688,53033021905,53033024302,40.0
44689,53033021905,53061051926,198.0
44690,53033021905,53061052204,48.0
44691,53033021905,53061051912,169.0
44692,53033021905,53033006500,38.0
44693,53033021905,53061052107,58.0
44694,53033021905,53061052502,101.0
44695,53033021905,53033009100,80.0
44696,53033021905,53033006600,47.0
44697,53033021905,53033010200,44.0
44698,53033021905,53033032321,399.0
44699,53033021905,53061051922,95.0
44700,53033021905,53033029407,51.0
44701,53033021905,53061051934,203.0
44702,53033021905,53033022102,299.0
44703,53033021905,53033028402,849.0
44704,53033021905,53033007203,438.0
44705,53033021905,53025010700,54.0
44706,53033021905,53033008200,61.0
44707,53033021905,53061041808,55.0
44708,53033021905,53033022201,52.0
44709,53033021905,53053940002,98.0
44710,53033021905,53067010510,52.0
44711,53033021905,53033021803,1001.0
44712,53033021905,53033004301,60.0
44713,53033021905,53033010900,55.0
44714,53033021905,53033022003,250.0
44715,53033021905,53033021904,664.0
44716,53033021905,53033032800,62.0
44717,53033021905,53033001702,66.0
44718,53033021905,53033022204,352.0
44719,53033021905,53033007303,228.0
44720,53033021905,53061052402,72.0
44721,53033021905,53033030405,66.0
44722,53033021905,53033005303,224.0
44723,53033021905,53061041805,64.0
44724,53033021905,53061041701,66.0
44725,53033021905,53053073301,75.0
44726,53033021905,53061051918,294.0
44727,53033021905,53033030304,65.0
44728,53033021905,53033007502,161.0
44729,53033021905,53033001900,83.0
44730,53033021905,53061052401,73.0
44731,53033021905,53033021802,1139.0
44732,53033021905,53033007405,123.0
44733,53033021905,53061041601,147.0
44734,53033021905,53033021702,154.0
44735,53033021905,53033005306,70.0
44736,53033021905,53033021906,4323.0
44737,53033021905,53033007902,170.0
44738,53033021905,53033032319,8877.0
44739,53033021905,53061041704,157.0
44740,53033021905,53033029205,75.0
44741,53033021905,53033022001,642.0
44742,53033021905,53061051936,352.0
44743,53033021905,53033021804,812.0
44744,53033021905,53053070703,162.0
44745,53033021905,53033008600,140.0
44746,53033021905,53033008101,551.0
44747,53033021905,53033005804,255.0
44748,53033021905,53033009300,269.0
44749,53033021905,53053071304,74.0
44750,53033021905,53033027901,83.0
44751,53033021905,53033026200,405.0
44752,53033021905,53033000700,83.0
44753,53033021905,53033021903,4339.0
44754,53033021905,53033021905,3560.0
44755,53033021906,53033029206,74.0
44756,53033021906,53033030006,20.0
44757,53033021906,53033004101,41.0
44758,53033021906,53033032307,32.0
44759,53033021906,53061053202,32.0
44760,53033021906,53061052114,35.0
44761,53033021906,53033009000,54.0
44762,53033021906,53033004600,35.0
44763,53033021906,53033030003,30.0
44764,53033021906,53061051916,41.0
44765,53033021906,53033004703,41.0
44766,53033021906,53033006703,37.0
44767,53033021906,53033028402,287.0
44768,53033021906,53061052203,103.0
44769,53033021906,53007960400,35.0
44770,53033021906,53033011601,43.0
44771,53033021906,53033032320,39.0
44772,53033021906,53033003100,40.0
44773,53033021906,53033030504,48.0
44774,53033021906,53033007404,52.0
44775,53033021906,53061052208,47.0
44776,53033021906,53035092704,100.0
44777,53033021906,53061051926,167.0
44778,53033021906,53033022300,112.0
44779,53033021906,53033028403,50.0
44780,53033021906,53033006500,54.0
44781,53033021906,53033007700,46.0
44782,53033021906,53061052211,65.0
44783,53033021906,53033032321,97.0
44784,53033021906,53033008402,54.0
44785,53033021906,53061041805,45.0
44786,53033021906,53053073301,58.0
44787,53033021906,53061051934,43.0
44788,53033021906,53033025602,64.0
44789,53033021906,53033030304,65.0
44790,53033021906,53033022102,244.0
44791,53033021906,53033007203,181.0
44792,53033021906,53033008300,63.0
44793,53033021906,53033021702,332.0
44794,53033021906,53033008200,62.0
44795,53033021906,53033008500,52.0
44796,53033021906,53033030312,76.0
44797,53033021906,53033022201,143.0
44798,53033021906,53033022001,107.0
44799,53033021906,53033021804,425.0
44800,53033021906,53033021803,70.0
44801,53033021906,53033008101,602.0
44802,53033021906,53033009300,143.0
44803,53033021906,53033004301,83.0
44804,53033021906,53033026200,238.0
44805,53033021906,53033030309,69.0
44806,53033021906,53033008800,88.0
44807,53033021906,53033022003,466.0
44808,53033021906,53033021904,537.0
44809,53033021906,53033000700,64.0
44810,53033021906,53033021903,3104.0
44811,53033021906,53033022204,75.0
44812,53033021906,53033021905,1230.0
44813,53033021906,53033001202,79.0
44814,53033021906,53061052004,83.0
44815,53033021906,53033021802,502.0
44816,53033021906,53061051936,105.0
44817,53033021906,53067012224,90.0
44818,53033021906,53033032319,4082.0
44819,53033021906,53033004402,87.0
44820,53033021906,53033021906,4872.0
44821,53033022001,53033032307,84.0
44822,53033022001,53061052114,38.0
44823,53033022001,53061051916,152.0
44824,53033022001,53033004703,43.0
44825,53033022001,53033006703,70.0
44826,53033022001,53061052203,43.0
44827,53033022001,53067012002,82.0
44828,53033022001,53033032320,91.0
44829,53033022001,53033031709,38.0
44830,53033022001,53033003201,40.0
44831,53033022001,53061051937,159.0
44832,53033022001,53033007101,36.0
44833,53033022001,53061052007,65.0
44834,53033022001,53033024302,43.0
44835,53033022001,53061051926,216.0
44836,53033022001,53033004500,39.0
44837,53033022001,53033003301,101.0
44838,53033022001,53061051912,45.0
44839,53033022001,53057940401,61.0
44840,53033022001,53033022300,170.0
44841,53033022001,53033009600,57.0
44842,53033022001,53033032321,54.0
44843,53033022001,53033003500,51.0
44844,53033022001,53061051934,216.0
44845,53033022001,53033022102,722.0
44846,53033022001,53033007203,42.0
44847,53033022001,53033008200,503.0
44848,53033022001,53033029206,63.0
44849,53033022001,53057952301,56.0
44850,53033022001,53033022201,49.0
44851,53033022001,53033030006,72.0
44852,53033022001,53033021803,926.0
44853,53033022001,53057951502,63.0
44854,53033022001,53033011200,75.0
44855,53033022001,53033009701,58.0
44856,53033022001,53067012221,73.0
44857,53033022001,53061053102,63.0
44858,53033022001,53057951800,212.0
44859,53033022001,53061051921,74.0
44860,53033022001,53033022003,2321.0
44861,53033022001,53033021904,306.0
44862,53033022001,53033009000,77.0
44863,53033022001,53067012420,60.0
44864,53033022001,53033009500,82.0
44865,53033022001,53033022204,859.0
44866,53033022001,53033028402,318.0
44867,53033022001,53033029003,80.0
44868,53033022001,53061051918,552.0
44869,53033022001,53025010700,97.0
44870,53033022001,53033007502,100.0
44871,53033022001,53061052004,94.0
44872,53033022001,53033028000,121.0
44873,53033022001,53053061601,103.0
44874,53033022001,53033021802,896.0
44875,53033022001,53053940002,94.0
44876,53033022001,53033021906,599.0
44877,53033022001,53033032319,5155.0
44878,53033022001,53061041704,573.0
44879,53033022001,53029971000,99.0
44880,53033022001,53033005303,166.0
44881,53033022001,53061041805,204.0
44882,53033022001,53033001202,88.0
44883,53033022001,53053073407,92.0
44884,53033022001,53033021905,1569.0
44885,53033022001,53033031908,102.0
44886,53033022001,53033021903,2763.0
44887,53033022001,53033000700,90.0
44888,53033022001,53033026200,102.0
44889,53033022001,53033004000,137.0
44890,53033022001,53053073404,137.0
44891,53033022001,53033021702,854.0
44892,53033022001,53061053101,91.0
44893,53033022001,53033009300,208.0
44894,53033022001,53033008101,974.0
44895,53033022001,53033021804,1897.0
44896,53033022001,53033022001,1959.0
44897,53033022003,53033029206,24.0
44898,53033022003,53033030006,18.0
44899,53033022003,53017950102,28.0
44900,53033022003,53033026801,25.0
44901,53033022003,53033028402,145.0
44902,53033022003,53033028902,38.0
44903,53033022003,53053940002,28.0
44904,53033022003,53061041202,36.0
44905,53033022003,53067010300,28.0
44906,53033022003,53033005303,76.0
44907,53033022003,53061041805,30.0
44908,53033022003,53033004101,33.0
44909,53033022003,53033011402,30.0
44910,53033022003,53033008300,35.0
44911,53033022003,53033008004,75.0
44912,53033022003,53033005306,23.0
44913,53033022003,53033004302,41.0
44914,53033022003,53033024200,43.0
44915,53033022003,53033008500,37.0
44916,53033022003,53033022001,162.0
44917,53033022003,53033021804,107.0
44918,53033022003,53033008101,168.0
44919,53033022003,53033009300,157.0
44920,53033022003,53053071304,46.0
44921,53033022003,53033026200,392.0
44922,53033022003,53061051937,36.0
44923,53033022003,53033007101,49.0
44924,53033022003,53033021903,1364.0
44925,53033022003,53033024302,45.0
44926,53033022003,53033021905,49.0
44927,53033022003,53061052112,40.0
44928,53033022003,53061051912,45.0
44929,53033022003,53033022300,176.0
44930,53033022003,53033006600,50.0
44931,53033022003,53033032321,102.0
44932,53033022003,53061051934,139.0
44933,53033022003,53061041704,59.0
44934,53033022003,53033032319,846.0
44935,53033022003,53033021906,157.0
44936,53033022003,53033022102,116.0
44937,53033022003,53033008002,55.0
44938,53033022003,53061041601,70.0
44939,53033022003,53033021802,249.0
44940,53033022003,53033008200,52.0
44941,53033022003,53061052122,61.0
44942,53033022003,53033007502,72.0
44943,53033022003,53033022201,198.0
44944,53033022003,53061051918,212.0
44945,53033022003,53033021803,218.0
44946,53033022003,53033007303,57.0
44947,53033022003,53033022204,1297.0
44948,53033022003,53033010302,241.0
44949,53033022003,53033010900,59.0
44950,53033022003,53033021904,154.0
44951,53033022003,53033022003,2449.0
44952,53033022102,53033029206,39.0
44953,53033022102,53057952200,51.0
44954,53033022102,53021020300,47.0
44955,53033022102,53015001504,32.0
44956,53033022102,53033030313,96.0
44957,53033022102,53033009000,44.0
44958,53033022102,53033028402,605.0
44959,53033022102,53033009200,53.0
44960,53033022102,53033030314,51.0
44961,53033022102,53025010700,46.0
44962,53033022102,53053071207,57.0
44963,53033022102,53033028403,49.0
44964,53033022102,53033005303,149.0
44965,53033022102,53061041805,138.0
44966,53033022102,53061041701,42.0
44967,53033022102,53053073301,48.0
44968,53033022102,53061052401,55.0
44969,53033022102,53033007405,57.0
44970,53033022102,53053061501,119.0
44971,53033022102,53033008300,52.0
44972,53033022102,53033021702,987.0
44973,53033022102,53021020504,132.0
44974,53033022102,53033008500,204.0
44975,53033022102,53033022001,232.0
44976,53033022102,53033021804,665.0
44977,53033022102,53057952100,131.0
44978,53033022102,53033008101,467.0
44979,53033022102,53033009300,218.0
44980,53033022102,53053073404,115.0
44981,53033022102,53033004000,64.0
44982,53033022102,53033026200,152.0
44983,53033022102,53033030309,82.0
44984,53033022102,53033000700,60.0
44985,53033022102,53033021903,1719.0
44986,53033022102,53005010600,227.0
44987,53033022102,53033021905,559.0
44988,53033022102,53033005804,219.0
44989,53033022102,53033025806,182.0
44990,53033022102,53061051936,165.0
44991,53033022102,53061041704,97.0
44992,53033022102,53033032319,3318.0
44993,53033022102,53033004101,175.0
44994,53033022102,53033021906,851.0
44995,53033022102,53033004902,405.0
44996,53033022102,53061052005,190.0
44997,53033022102,53033004600,80.0
44998,53033022102,53033008002,169.0
44999,53033022102,53061051916,517.0
45000,53033022102,53033021802,666.0
45001,53033022102,53061052203,345.0
45002,53033022102,53033002700,86.0
45003,53033022102,53061051918,701.0
45004,53033022102,53021020606,119.0
45005,53033022102,53033007303,260.0
45006,53033022102,53033022204,1870.0
45007,53033022102,53061052108,80.0
45008,53033022102,53033006200,93.0
45009,53033022102,53033007404,93.0
45010,53033022102,53005010817,201.0
45011,53033022102,53033021904,388.0
45012,53033022102,53033022003,3734.0
45013,53033022102,53033005000,97.0
45014,53033022102,53061051937,296.0
45015,53033022102,53033004301,90.0
45016,53033022102,53033024302,121.0
45017,53033022102,53061051926,708.0
45018,53033022102,53035090902,118.0
45019,53033022102,53033004500,101.0
45020,53033022102,53033029304,121.0
45021,53033022102,53061051912,211.0
45022,53033022102,53033021803,1880.0
45023,53033022102,53021020605,233.0
45024,53033022102,53033022300,312.0
45025,53033022102,53033009600,127.0
45026,53033022102,53033001701,124.0
45027,53033022102,53061052107,111.0
45028,53033022102,53033006000,97.0
45029,53033022102,53033022201,2310.0
45030,53033022102,53033008200,140.0
45031,53033022102,53033005100,116.0
45032,53033022102,53033032321,531.0
45033,53033022102,53005010201,412.0
45034,53033022102,53029972000,133.0
45035,53033022102,53033007203,538.0
45036,53033022102,53033022102,3757.0
45037,53033022201,53033030801,43.0
45038,53033022201,53033009100,46.0
45039,53033022201,53033010001,129.0
45040,53033022201,53033028402,88.0
45041,53033022201,53033009200,39.0
45042,53033022201,53033005303,283.0
45043,53033022201,53061041805,52.0
45044,53033022201,53033008300,247.0
45045,53033022201,53033021702,91.0
45046,53033022201,53033008500,106.0
45047,53033022201,53033022001,160.0
45048,53033022201,53033021804,77.0
45049,53033022201,53057940600,58.0
45050,53033022201,53033025704,54.0
45051,53033022201,53033008600,72.0
45052,53033022201,53033008101,230.0
45053,53033022201,53033009300,170.0
45054,53033022201,53033004101,53.0
45055,53033022201,53053071304,61.0
45056,53033022201,53033004902,124.0
45057,53033022201,53033000700,211.0
45058,53033022201,53033021903,1386.0
45059,53033022201,53033012000,70.0
45060,53033022201,53061051916,71.0
45061,53033022201,53033001202,206.0
45062,53033022201,53031950301,74.0
45063,53033022201,53033008700,70.0
45064,53033022201,53033005804,62.0
45065,53033022201,53033005700,72.0
45066,53033022201,53061052108,66.0
45067,53033022201,53033005801,148.0
45068,53033022201,53033032319,1137.0
45069,53033022201,53033004402,82.0
45070,53033022201,53033005000,74.0
45071,53033022201,53033021906,326.0
45072,53033022201,53033007101,149.0
45073,53033022201,53061051926,76.0
45074,53033022201,53033022300,685.0
45075,53033022201,53033021802,532.0
45076,53033022201,53061052107,74.0
45077,53033022201,53061052211,91.0
45078,53033022201,53033007502,86.0
45079,53033022201,53033006600,211.0
45080,53033022201,53061051918,95.0
45081,53033022201,53061053802,100.0
45082,53033022201,53033032321,180.0
45083,53033022201,53033008402,79.0
45084,53033022201,53061052105,97.0
45085,53033022201,53033007303,111.0
45086,53033022201,53033022204,1695.0
45087,53033022201,53033022102,96.0
45088,53033022201,53033025804,125.0
45089,53033022201,53033021904,365.0
45090,53033022201,53033022003,2166.0
45091,53033022201,53033010900,205.0
45092,53033022201,53061053102,92.0
45093,53033022201,53033004301,195.0
45094,53033022201,53031950604,121.0
45095,53033022201,53033008200,377.0
45096,53033022201,53033021803,729.0
45097,53033022201,53033001701,213.0
45098,53033022201,53033006300,120.0
45099,53033022201,53033022201,5760.0
45100,53033022204,53057952200,56.0
45101,53033022204,53033009100,57.0
45102,53033022204,53057951800,35.0
45103,53033022204,53033009000,102.0
45104,53033022204,53033028402,636.0
45105,53033022204,53033009200,104.0
45106,53033022204,53061052208,104.0
45107,53033022204,53057951700,44.0
45108,53033022204,53033029203,63.0
45109,53033022204,53033004101,70.0
45110,53033022204,53063003500,42.0
45111,53033022204,53033025601,108.0
45112,53033022204,53033032307,57.0
45113,53033022204,53061041610,62.0
45114,53033022204,53033005303,233.0
45115,53033022204,53061041701,143.0
45116,53033022204,53061051916,229.0
45117,53033022204,53061052401,74.0
45118,53033022204,53033006703,124.0
45119,53033022204,53033024200,117.0
45120,53033022204,53061052203,269.0
45121,53033022204,53033002700,82.0
45122,53033022204,53033021702,198.0
45123,53033022204,53033005306,131.0
45124,53033022204,53033008500,367.0
45125,53033022204,53033006100,77.0
45126,53033022204,53033005801,69.0
45127,53033022204,53033002600,189.0
45128,53033022204,53033022001,66.0
45129,53033022204,53025011200,83.0
45130,53033022204,53033021804,247.0
45131,53033022204,53033005401,80.0
45132,53033022204,53061051937,166.0
45133,53033022204,53033007101,156.0
45134,53033022204,53061051926,256.0
45135,53033022204,53033008600,73.0
45136,53033022204,53033008101,921.0
45137,53033022204,53033009300,86.0
45138,53033022204,53033003301,91.0
45139,53033022204,53061052204,85.0
45140,53033022204,53061051912,109.0
45141,53033022204,53033026200,364.0
45142,53033022204,53033030309,99.0
45143,53033022204,53033022300,468.0
45144,53033022204,53057952401,191.0
45145,53033022204,53033006000,89.0
45146,53033022204,53033010102,108.0
45147,53033022204,53033021903,2957.0
45148,53033022204,53061052211,112.0
45149,53033022204,53033021905,227.0
45150,53033022204,53033010200,91.0
45151,53033022204,53033005100,301.0
45152,53033022204,53033032321,93.0
45153,53033022204,53033002100,93.0
45154,53033022204,53033008402,109.0
45155,53033022204,53053073124,115.0
45156,53033022204,53033001202,416.0
45157,53033022204,53033003500,117.0
45158,53033022204,53033001400,113.0
45159,53033022204,53061051934,91.0
45160,53033022204,53033022102,203.0
45161,53033022204,53033007203,449.0
45162,53033022204,53067010100,106.0
45163,53033022204,53061041704,363.0
45164,53033022204,53033032319,1622.0
45165,53033022204,53033008200,413.0
45166,53033022204,53033021906,477.0
45167,53033022204,53033022201,1490.0
45168,53033022204,53033005201,105.0
45169,53033022204,53033021803,809.0
45170,53033022204,53033008002,131.0
45171,53033022204,53033021802,400.0
45172,53033022204,53033003601,115.0
45173,53033022204,53033004301,350.0
45174,53033022204,53033001900,127.0
45175,53033022204,53033007502,135.0
45176,53033022204,53061041605,142.0
45177,53033022204,53033022003,3664.0
45178,53033022204,53033021904,391.0
45179,53033022204,53033007303,378.0
45180,53033022204,53033010302,135.0
45181,53033022204,53033007002,139.0
45182,53033022204,53033022204,6570.0
45183,53033022300,53033027200,36.0
45184,53033022300,53033028402,323.0
45185,53033022300,53033030501,48.0
45186,53033022300,53053071207,43.0
45187,53033022300,53033005303,158.0
45188,53033022300,53033008300,40.0
45189,53033022300,53033021702,67.0
45190,53033022300,53033005306,46.0
45191,53033022300,53033031704,46.0
45192,53033022300,53033022001,77.0
45193,53033022300,53033011401,44.0
45194,53033022300,53025011200,46.0
45195,53033022300,53033021804,80.0
45196,53033022300,53033008101,393.0
45197,53033022300,53033009300,133.0
45198,53033022300,53033004000,47.0
45199,53033022300,53033021903,970.0
45200,53033022300,53033028300,118.0
45201,53033022300,53033021905,113.0
45202,53033022300,53033001202,42.0
45203,53033022300,53061041704,67.0
45204,53033022300,53033032319,627.0
45205,53033022300,53033021906,65.0
45206,53033022300,53071920801,57.0
45207,53033022300,53033021802,183.0
45208,53033022300,53061052004,149.0
45209,53033022300,53033007502,63.0
45210,53033022300,53033007600,58.0
45211,53033022300,53033007303,264.0
45212,53033022300,53033007002,60.0
45213,53033022300,53033022204,973.0
45214,53033022300,53033022003,619.0
45215,53033022300,53061051921,137.0
45216,53033022300,53033004301,68.0
45217,53033022300,53033021803,299.0
45218,53033022300,53033004902,75.0
45219,53033022300,53033022201,2982.0
45220,53033022300,53033002900,164.0
45221,53033022300,53033031912,71.0
45222,53033022300,53033007800,70.0
45223,53033022300,53033004703,178.0
