STATE,geoid,LOCATION,AREA_SQMI,svi
NY,36103169906,New York,1.5188730594806912e-09,0.2689
NY,36103169705,New York,6.224603072785735e-10,0.382
NY,36103169903,New York,9.256047549190765e-10,0.787
NY,36103170003,New York,1.33433724507397e-09,0.042
NY,36103158016,New York,1.3315890718105182e-10,0.0046
NY,36103170004,New York,1.6807871096375966e-09,0.0479
NY,36103158012,New York,1.831864359863648e-10,0.1015
NY,36103190802,New York,1.2130202209822617e-10,0.3695
NY,36103190709,New York,1.0252977882365808e-09,0.3959
NY,36103190801,New York,1.024771662099144e-09,0.0574
NY,36103190404,New York,1.5185557378839167e-09,0.7747
NY,36103159603,New York,7.942172831347459e-11,0.0146
NY,36103169904,New York,2.0594846201925901e-10,0.2616
NY,36103190605,New York,7.07369076481534e-10,0.0133
NY,36103190405,New York,1.4855709590815036e-09,0.6802
NY,36103122408,New York,1.8098063989360463e-10,0.066
NY,36103123204,New York,1.2294386390320255e-10,0.8496
NY,36103123203,New York,5.161840167135375e-11,0.3265
NY,36103123403,New York,2.4311212624308008e-11,0.4841
NY,36103124301,New York,4.1254350434735e-11,0.1468
NY,36103124302,New York,9.660229240593311e-11,0.7511
NY,36103145601,New York,7.13301707457573e-11,0.6425
NY,36103201200,New York,2.211021599174967e-10,-999.0
NY,36103145905,New York,7.075245443127554e-11,0.5547
NY,36103145904,New York,1.1396607483181757e-10,0.7547
NY,36103110602,New York,9.304747677467043e-11,0.2206
NY,36103135500,New York,2.9439938405918347e-10,0.0865
NY,36103123404,New York,8.661150199594101e-11,0.5212
NY,36103134909,New York,2.613478271783838e-10,0.0901
NY,36103158208,New York,1.7137137134864502e-10,0.3109
NY,36103123303,New York,6.242028543307833e-11,0.6697
NY,36103111102,New York,3.3869259526575475e-11,0.5461
NY,36103111101,New York,4.256631325461246e-11,0.1972
NY,36103111508,New York,1.1150565721138549e-10,0.4237
NY,36103111507,New York,2.8650172652961223e-11,0.5577
NY,36103123703,New York,4.254050407339075e-11,0.6549
NY,36103123704,New York,5.252923887632119e-11,0.4693
NY,36103134908,New York,1.906362630724697e-10,0.0753
NY,36103112219,New York,1.9024049578109441e-10,0.227
NY,36103112218,New York,3.369548003570625e-10,0.2124
NY,36029010803,New York,2.5044338159799236e-10,0.4626
NY,36029012800,New York,1.2363404864144788e-10,0.3044
NY,36029012902,New York,2.95692997767622e-10,0.1479
NY,36029013001,New York,3.658615833490715e-10,0.3611
NY,36055012500,New York,2.1521736910292007e-10,0.2886
NY,36055012600,New York,2.354437092470829e-10,0.2518
NY,36055012700,New York,8.800918158342202e-11,0.2767
NY,36055012800,New York,1.0166848037786857e-10,0.2286
NY,36055012900,New York,1.8789008923829443e-10,0.4396
NY,36055013101,New York,4.920073407519639e-10,0.501
NY,36035970300,New York,2.509244130874573e-09,0.5022
NY,36035970400,New York,1.2583604309477653e-08,0.1641
NY,36035971400,New York,2.882562970684543e-09,0.3902
NY,36055013103,New York,2.63389787451161e-10,0.4488
NY,36055013104,New York,4.823943938132571e-10,0.6617
NY,36055013206,New York,6.240141614571183e-10,0.2073
NY,36029010804,New York,2.7714155130397384e-10,0.4313
NY,36029010805,New York,1.1808588240002022e-10,0.0724
NY,36029010807,New York,9.219154674901248e-11,0.301
NY,36027060202,New York,1.5433763829465709e-09,0.3826
NY,36027140101,New York,3.437387692544787e-10,0.4183
NY,36027150004,New York,1.5129170490633518e-09,0.3096
NY,36027140602,New York,2.849416464565037e-10,0.1603
NY,36055013402,New York,8.849863861002473e-10,0.1732
NY,36055013503,New York,7.253725640909713e-10,0.0183
NY,36055013505,New York,1.0532769895520443e-10,0.3932
NY,36055013601,New York,1.0349759535943282e-10,0.5427
NY,36055013603,New York,3.328203871293183e-10,0.1044
NY,36027150003,New York,1.299245565765843e-09,0.2727
NY,36027150006,New York,1.1600420400749159e-10,0.3847
NY,36005006100,New York,1.00060972307205e-11,0.6239
NY,36005006400,New York,6.891448883352964e-12,0.9863
NY,36005006700,New York,8.754637173380924e-12,0.9897
NY,36005006800,New York,6.362897253162433e-12,0.9633
NY,36005007000,New York,8.445258660105777e-12,0.8996
NY,36005007100,New York,1.0890542433474442e-11,0.9498
NY,36005007300,New York,5.775844413198591e-12,0.9817
NY,36005007500,New York,9.380669133810815e-12,0.9667
NY,36005007700,New York,4.649399743288729e-12,0.9597
NY,36005007800,New York,1.2855063965601034e-11,0.9215
NY,36005007900,New York,8.156738342129037e-12,0.9903
NY,36005008400,New York,6.461255386321399e-12,0.6998
NY,36023970100,New York,1.6262114190797355e-08,0.3586
NY,36089492301,New York,9.779960279097903e-09,0.1664
NY,36089493000,New York,6.133838040745122e-08,0.4427
NY,36089492501,New York,4.859544535243674e-08,0.6035
NY,36089492302,New York,6.873990707485374e-09,0.2122
NY,36089492401,New York,8.248907347663204e-09,0.556
NY,36095740300,New York,2.4125304125203878e-11,-999.0
NY,36095740700,New York,8.55185836109722e-09,0.4604
NY,36095740800,New York,1.6111922642728846e-08,0.3033
NY,36095740200,New York,3.357109105244257e-09,0.6315
NY,36095740400,New York,1.2078744161719469e-08,0.5201
NY,36095740500,New York,7.427048626593815e-09,0.4881
NY,36005019700,New York,6.104472234736828e-12,0.973
NY,36047114400,New York,1.7679139535563268e-11,0.9171
NY,36005019900,New York,7.299986884474678e-12,0.9779
NY,36005020100,New York,1.1617762654708438e-11,0.9876
NY,36047015200,New York,1.1016977131843362e-11,0.7275
NY,36005021200,New York,4.164223970097239e-12,0.7847
NY,36005021301,New York,2.5584072191889146e-12,0.915
NY,36005021302,New York,6.978283995364538e-12,0.9943
NY,36005021501,New York,3.791264882174559e-12,0.9679
NY,36005021502,New York,6.420487841382745e-12,0.9821
NY,36005021602,New York,6.8220607554782776e-12,0.8062
NY,36005021800,New York,1.2362282562156455e-11,0.922
NY,36005021900,New York,5.892467873659501e-12,0.9901
NY,36005022000,New York,9.424731866261425e-12,0.9937
NY,36047056100,New York,1.4994126960901992e-11,0.3447
NY,36005022300,New York,3.824212124137001e-12,0.9855
NY,36005022401,New York,3.5070364740280114e-12,0.9323
NY,36005022500,New York,7.421337005610346e-12,0.9873
NY,36005022702,New York,1.953048125095173e-12,0.9234
NY,36047092400,New York,1.03491415217803e-11,0.907
NY,36035970800,New York,2.3372381595760335e-10,0.7929
NY,36029010901,New York,1.3109782424145767e-10,0.0801
NY,36055013604,New York,2.1007325570872763e-10,0.564
NY,36055013701,New York,6.150119066463186e-11,0.4695
NY,36055013702,New York,1.1514788691460395e-10,0.4836
NY,36055013800,New York,9.754883149758312e-11,0.2071
NY,36055013901,New York,9.65926120565881e-11,0.5801
NY,36055014001,New York,2.1363139316854564e-10,0.3253
NY,36055014004,New York,1.313363877868815e-10,0.5191
NY,36055014103,New York,1.8549875144332938e-10,0.4761
NY,36055014104,New York,7.03307576878991e-10,0.5712
NY,36043010701,New York,2.0253037958504765e-10,0.6391
NY,36043011001,New York,1.6972716370368584e-10,0.5739
NY,36005036901,New York,4.070514118926078e-12,0.9757
NY,36047000501,New York,3.4441931611342924e-12,0.3776
NY,36005036400,New York,8.40093646713414e-12,0.7534
NY,36005007200,New York,8.78171354139032e-12,0.9441
NY,36005012101,New York,4.76534076846046e-12,0.9941
NY,36005000200,New York,5.3781145460637486e-11,0.8534
NY,36047035601,New York,2.7880423489509993e-12,0.6613
NY,36005005400,New York,8.10003540241045e-12,0.9658
NY,36047050801,New York,3.216366340111459e-12,0.9021
NY,36005002701,New York,3.361533163120937e-12,0.9996
NY,36005006200,New York,7.99701373625262e-12,0.9975
NY,36005028700,New York,6.406224847408741e-12,0.7667
NY,36047051001,New York,3.16277769912136e-12,0.9224
NY,36005023100,New York,4.829571152773073e-12,0.9949
NY,36005024100,New York,5.5524185758067675e-12,0.9764
NY,36047051602,New York,3.745891140391472e-12,0.861
NY,36047079601,New York,4.538795806063191e-12,0.6933
NY,36047079602,New York,5.54970176908401e-12,0.6378
NY,36005038200,New York,6.482753738732681e-12,0.9315
NY,36005039600,New York,9.20843617449946e-12,0.9527
NY,36043011100,New York,1.0483377160102218e-10,0.5832
NY,36043011200,New York,1.1100323708039233e-09,0.5786
NY,36043011301,New York,2.3463178131659455e-09,0.3453
NY,36029016900,New York,3.83112667041258e-11,0.4151
NY,36005041500,New York,5.603175351679093e-12,0.9536
NY,36005042901,New York,4.2176595216260795e-12,0.8941
NY,36005044901,New York,6.5245969638268496e-12,0.4138
NY,36005000100,New York,1.1172855679176899e-10,-999.0
NY,36005000400,New York,6.022075809236726e-11,0.5628
NY,36005001600,New York,1.9990741862112658e-11,0.9681
NY,36029017000,New York,6.036488842456937e-11,0.7614
NY,36005008500,New York,7.486020866724694e-12,0.9816
NY,36005013000,New York,4.786447227351604e-12,0.3225
NY,36005013200,New York,6.302057230522451e-11,0.3995
NY,36005013500,New York,6.8997101148047945e-12,0.9395
NY,36005013800,New York,1.741365998956064e-10,0.7212
NY,36005014300,New York,5.34629261767172e-12,0.9823
NY,36005014400,New York,1.6536744992039233e-11,0.9652
NY,36005014900,New York,6.4299112398554565e-12,0.9979
NY,36005015100,New York,8.611966692843974e-12,0.9983
NY,36005015500,New York,4.739693750058983e-12,0.9627
NY,36005016000,New York,1.2815906813514477e-10,0.638
NY,36005016100,New York,9.857362246067063e-12,0.9882
NY,36005016200,New York,7.445760466778192e-12,0.715
NY,36005016300,New York,2.4157926655392327e-11,-999.0
NY,36005016500,New York,8.115159983001863e-12,0.9696
NY,36099950500,New York,9.958946848301373e-10,0.5967
NY,36099950400,New York,1.0564336197351236e-09,0.7389
NY,36099950300,New York,1.2711529543238166e-09,0.4902
NY,36099950600,New York,1.4091034247767147e-09,0.2023
NY,36099950100,New York,6.6182450191678225e-09,0.3672
NY,36099950700,New York,7.491481395342462e-09,0.3731
NY,36099950900,New York,8.61557021660085e-09,0.6322
NY,36099950200,New York,6.995097812745741e-10,0.6815
NY,36005008900,New York,4.545284250171672e-12,0.9804
NY,36047093200,New York,1.152612964620544e-11,0.3303
NY,36005009200,New York,1.2797637277674864e-11,0.8867
NY,36047110400,New York,3.052741795157462e-11,0.9329
NY,36005009800,New York,2.1327116174010132e-11,0.8836
NY,36047016600,New York,1.096812480410617e-11,0.065
NY,36099951000,New York,4.121318718353003e-09,0.3582
NY,36005008600,New York,7.733800087770573e-12,0.9217
NY,36005008700,New York,8.801767486218595e-12,0.9909
NY,36005011000,New York,1.0391041793443924e-10,-999.0
NY,36005011502,New York,1.4272747883787106e-11,0.9741
NY,36047111600,New York,2.054616541930504e-11,0.9034
NY,36047004400,New York,5.0829043931697265e-11,0.2892
NY,36047030500,New York,1.3263557371943247e-11,0.5956
NY,36029011000,New York,4.9056974941470853e-11,0.2637
NY,36029011300,New York,2.2829294711768968e-10,0.1618
NY,36029011500,New York,6.42232136256473e-11,0.267
NY,36027190101,New York,3.2264456100383907e-10,0.1285
NY,36027040003,New York,2.9191749598223168e-09,0.7832
NY,36027410000,New York,1.4086140848935297e-10,0.5353
NY,36065022400,New York,8.450477214737331e-11,0.6387
NY,36065022800,New York,3.755318550061564e-09,0.1242
NY,36065023400,New York,2.6925571332201336e-10,0.4558
NY,36065024000,New York,4.845944713493093e-09,0.4765
NY,36065024800,New York,2.554570957984525e-10,0.1854
NY,36065025002,New York,9.52378853900008e-10,0.0871
NY,36065020300,New York,3.608692149906634e-11,0.8446
NY,36065021000,New York,2.2052840636089592e-11,0.9015
NY,36029011600,New York,1.1664979531611573e-10,0.1546
NY,36029011700,New York,1.4187073259247117e-10,0.2713
NY,36029011800,New York,1.5132345685371251e-10,0.1019
NY,36043010900,New York,9.23422793288824e-09,0.2367
NY,36043011302,New York,4.448802242247731e-09,0.4282
NY,36043011002,New York,8.675874994928788e-09,0.5482
NY,36043010300,New York,2.2956971654720172e-10,0.2698
NY,36043010202,New York,3.820744227014688e-09,0.4301
NY,36043010501,New York,1.0093213424977679e-10,0.7678
NY,36055014202,New York,6.275065492212432e-10,0.2386
NY,36055014204,New York,1.5822854247364517e-10,0.2559
NY,36055014301,New York,1.2091642338222663e-10,0.6431
NY,36055014302,New York,2.203714972108257e-10,0.2902
NY,36055014400,New York,3.806188533353649e-10,0.4723
NY,36005002300,New York,4.3119722710828744e-12,0.9981
NY,36005002400,New York,3.943122138553435e-11,-999.0
NY,36005002500,New York,5.253212498876729e-12,0.9933
NY,36005002702,New York,6.4056642273033846e-12,0.9958
NY,36005002800,New York,1.810368918661556e-11,0.5889
NY,36005003500,New York,5.851485849069145e-12,0.9682
NY,36005003700,New York,6.839238240409443e-12,0.7332
NY,36005003900,New York,8.909123147301623e-12,0.9914
NY,36005004300,New York,9.288091526762259e-12,0.9787
NY,36005004400,New York,1.0946151160123015e-11,0.9987
NY,36005004800,New York,6.216742974292957e-12,0.9829
NY,36065021103,New York,4.3046974337134694e-11,0.8774
NY,36065021201,New York,2.5618903032517195e-11,0.8097
NY,36065021202,New York,2.0941348731386002e-11,0.9144
NY,36065021301,New York,1.5910560772274649e-10,0.2961
NY,36065021303,New York,9.713164944488405e-11,0.8315
NY,36029002900,New York,3.308562169499712e-11,0.8129
NY,36029003000,New York,6.057026186988698e-11,0.8642
NY,36029003100,New York,6.377568607931475e-11,0.9515
NY,36029003301,New York,2.964591001976492e-11,0.8317
NY,36029003302,New York,4.2170440364368184e-11,0.9428
NY,36029003400,New York,6.37517618480511e-11,0.7701
NY,36029003600,New York,5.358079809806804e-11,0.9026
NY,36029003901,New York,2.2106939317830656e-11,0.8131
NY,36043010201,New York,2.1263196389444598e-10,0.4067
NY,36055014501,New York,2.773416969282357e-10,0.1407
NY,36055014503,New York,1.465979349775769e-10,0.3782
NY,36055014504,New York,3.0143289955952716e-10,0.2054
NY,36087012401,New York,4.006445298995076e-11,0.9205
NY,36065021402,New York,3.273401462682835e-11,0.5254
NY,36065021500,New York,2.40748954202873e-11,0.9203
NY,36065021601,New York,1.8024525303588278e-10,0.5317
NY,36065021602,New York,1.0166091413003133e-10,0.1266
NY,36065026300,New York,6.892562092642017e-11,0.7256
NY,36071012800,New York,4.1367875851357595e-10,0.5123
NY,36071012900,New York,2.226359360197234e-10,0.1002
NY,36001014503,New York,2.353231330674396e-10,0.0293
NY,36001014606,New York,7.53775307910486e-10,0.0287
NY,36005016700,New York,8.48562774776703e-12,0.9971
NY,36005016900,New York,3.830182033261391e-12,0.9643
NY,36005017300,New York,6.811936195782473e-12,0.9833
NY,36043010400,New York,2.9199574659888775e-10,0.6507
NY,36005016600,New York,1.177543300488669e-11,0.6619
NY,36005017500,New York,6.248470713097325e-12,0.9772
NY,36005018400,New York,1.8443766476862666e-11,0.6554
NY,36005018900,New York,1.465646628307427e-11,0.9842
NY,36005019300,New York,9.946346594851156e-12,0.9688
NY,36005019400,New York,3.4630985490505806e-11,0.8247
NY,36067002101,New York,6.681577619997285e-11,0.8983
NY,36055013205,New York,5.483888015220201e-10,0.6317
NY,36067000501,New York,3.047177640624854e-11,0.9262
NY,36071014101,New York,2.601194807311823e-10,0.6326
NY,36071015003,New York,6.611835784075294e-11,0.6218
NY,36071000501,New York,2.1740078710989654e-11,0.8106
NY,36003951302,New York,9.831529883267904e-09,0.401
NY,36003951202,New York,5.912649912070607e-09,0.4737
NY,36003950402,New York,4.597077273617728e-09,0.6321
NY,36003950401,New York,7.644866516412367e-09,0.4866
NY,36003951201,New York,4.868931685833169e-09,0.5419
NY,36003951301,New York,7.818761237497732e-09,0.3328
NY,36029009113,New York,2.419854780973714e-10,0.0578
NY,36029009114,New York,1.0049023800109475e-10,0.0859
NY,36077590101,New York,9.454250354508623e-09,0.5195
NY,36077590102,New York,6.9991589577135185e-09,0.3466
NY,36077590701,New York,5.7580264217316505e-09,0.1742
NY,36077590702,New York,5.140250441176278e-09,0.4081
NY,36077591401,New York,5.000422750135356e-09,0.5138
NY,36077591402,New York,4.620899770685752e-09,0.3244
NY,36077590402,New York,1.4027519862394138e-08,0.4286
NY,36077590301,New York,3.574614701286534e-09,0.6902
NY,36077590401,New York,4.877388564232904e-09,0.4645
NY,36077591601,New York,2.2560900611119653e-09,0.4569
NY,36077590302,New York,6.84541246254624e-09,0.2675
NY,36077591602,New York,2.8450633425081072e-09,0.3636
NY,36101960600,New York,4.78417326243246e-09,0.4588
NY,36101962800,New York,2.385465070430093e-09,0.2963
NY,36101960400,New York,4.310151782575436e-09,0.6399
NY,36101960500,New York,8.821836242688866e-09,0.3577
NY,36101961300,New York,5.5549200271906684e-09,0.5929
NY,36101962600,New York,7.913371108642337e-11,0.1671
NY,36101961700,New York,4.446992909781272e-09,0.3771
NY,36101960200,New York,1.0713833837692304e-08,0.6051
NY,36101960300,New York,6.144079149518043e-09,0.5769
NY,36003950700,New York,3.904581633245167e-09,0.2968
NY,36003950300,New York,9.890798109000328e-09,0.6389
NY,36003950800,New York,8.52146289697909e-09,0.3444
NY,36003950100,New York,1.3944102406953853e-08,0.2352
NY,36003950600,New York,6.568702014202474e-09,0.5895
NY,36003950500,New York,5.609119094282375e-09,0.4643
NY,36003951100,New York,6.479888513040815e-09,0.5661
NY,36063023500,New York,2.0873035067453813e-10,0.6264
NY,36091061303,New York,4.863583978344729e-11,0.0884
NY,36091061401,New York,2.6033561323693525e-09,0.4746
NY,36091061500,New York,4.9704965016849275e-09,0.0603
NY,36091061600,New York,3.6360659266843616e-09,0.0664
NY,36091061701,New York,2.2201894905849705e-09,0.217
NY,36091061800,New York,1.8983737594934356e-10,0.1709
NY,36091062100,New York,1.61205935034909e-10,0.2497
NY,36029010808,New York,1.3735960195996616e-10,0.6646
NY,36029010809,New York,6.641321023153207e-11,0.0734
NY,36063023401,New York,2.458594410086345e-09,0.3276
NY,36063023600,New York,3.311576994843769e-10,0.7288
NY,36063021300,New York,2.1014505793939145e-11,0.7127
NY,36063022702,New York,3.0248709857997305e-09,0.0626
NY,36063023402,New York,1.3479482733964187e-09,0.0481
NY,36063024202,New York,2.737578686853439e-09,0.32
NY,36063024404,New York,4.6000179924734947e-10,0.1928
NY,36063024001,New York,7.696027087019275e-09,0.2225
NY,36063024002,New York,9.657304846128732e-11,0.2483
NY,36063990000,New York,6.658094000465638e-08,-999.0
NY,36063024406,New York,1.0176525307968067e-09,0.0196
NY,36047079202,New York,4.436980901712475e-12,0.9357
NY,36047079001,New York,2.4854495783255753e-12,0.8618
NY,36047079002,New York,5.0359946024954335e-12,0.8848
NY,36047003101,New York,6.165203376632501e-12,0.335
NY,36047078801,New York,3.8287422589040385e-12,0.8416
NY,36047078601,New York,3.5814547387602894e-12,0.6134
NY,36047078602,New York,3.4494507120828397e-12,0.8749
NY,36047014102,New York,3.685412316156579e-12,0.6309
NY,36047014101,New York,3.1189533846670063e-12,0.2244
NY,36047014901,New York,3.082659989709898e-12,0.2767
NY,36047014902,New York,7.189471943764123e-12,0.4778
NY,36047059403,New York,8.4910993922615e-12,0.7273
NY,36047059404,New York,8.785426298217042e-12,0.831
NY,36047102801,New York,6.3246573249867206e-12,0.3506
NY,36047078802,New York,2.62871176016771e-12,0.7568
NY,36047005301,New York,1.122279036666613e-10,0.5594
NY,36047005302,New York,1.6466687015790203e-10,0.2831
NY,36047009402,New York,3.1051950259949897e-12,0.8521
NY,36047009202,New York,2.3275774898550767e-12,0.9255
NY,36047009201,New York,2.3263128127482766e-12,0.799
NY,36047009002,New York,3.0396515087755498e-12,0.7423
NY,36047044902,New York,7.951946926258711e-11,-999.0
NY,36047079201,New York,4.470221195098163e-12,0.5942
NY,36047001501,New York,6.797449455693682e-12,0.7361
NY,36047044901,New York,1.5885933777448654e-11,0.9553
NY,36047049301,New York,2.790523633452008e-12,0.9439
NY,36047049302,New York,6.590678128069139e-12,0.8464
NY,36047035301,New York,2.8750909753583867e-12,0.8718
NY,36047035302,New York,3.831693815640779e-12,0.7798
NY,36047035101,New York,2.873913557309952e-12,0.9624
NY,36047035102,New York,3.82890152596901e-12,0.862
NY,36047034901,New York,2.8766479316770074e-12,0.7585
NY,36047034902,New York,3.834600970656658e-12,0.8992
NY,36047056302,New York,1.064117633321903e-11,0.7064
NY,36047056301,New York,7.388724707127892e-12,0.7264
NY,36047120802,New York,4.823437343343062e-12,0.8264
NY,36047103402,New York,2.927539572972329e-11,-999.0
NY,36047103401,New York,7.236937586177545e-12,0.8351
NY,36047031402,New York,2.3375474736104494e-11,-999.0
NY,36047031401,New York,2.7806298855339383e-11,0.7661
NY,36047003102,New York,5.606442353741941e-12,-999.0
NY,36047050001,New York,5.7572933703998575e-12,0.5334
NY,36047001802,New York,4.336781119948163e-11,-999.0
NY,36047001801,New York,2.950002504704531e-11,-999.0
NY,36047001804,New York,7.136821820208162e-11,-999.0
NY,36047058902,New York,1.0731745244605389e-11,-999.0
NY,36047010601,New York,3.100549639780795e-12,0.7325
NY,36047053102,New York,3.4122202475795123e-12,0.7309
NY,36047050402,New York,3.466934955041127e-12,0.2371
NY,36047009001,New York,3.0644825006013596e-12,0.8597
NY,36047005303,New York,1.498236320514981e-11,-999.0
NY,36047102802,New York,4.4471027973067744e-11,-999.0
NY,36047107003,New York,1.131031136958293e-11,-999.0
NY,36047011902,New York,1.0182427311405476e-11,-999.0
NY,36047001502,New York,5.847098572037717e-12,0.5647
NY,36047011901,New York,1.9340282193388012e-11,0.5811
NY,36047001803,New York,1.3369560672174605e-10,-999.0
NY,36047035702,New York,4.533584587372945e-12,-999.0
NY,36047107001,New York,4.962934046134432e-11,0.7849
NY,36047050401,New York,5.959588231437698e-12,0.5552
NY,36047057902,New York,2.2553835587379305e-11,-999.0
NY,36047010401,New York,3.1295337377697736e-12,0.9177
NY,36047009401,New York,3.1027535099991683e-12,0.884
NY,36047120803,New York,6.383781896459869e-12,0.5488
NY,36047057901,New York,1.0409953358981693e-11,0.8159
NY,36047050002,New York,2.555885587038588e-12,0.3603
NY,36047035701,New York,2.870567790427687e-12,0.903
NY,36047010402,New York,3.130612313701827e-12,0.7886
NY,36047010801,New York,3.1028882595902554e-12,0.8165
NY,36047010602,New York,3.1030896117896587e-12,0.7075
NY,36047010802,New York,3.102803124101293e-12,0.9565
NY,36047058901,New York,8.298158817435817e-12,0.2586
NY,36047120801,New York,8.314372398714838e-12,0.5638
NY,36047107002,New York,1.0345089207546702e-10,-999.0
NY,36047053101,New York,3.243172629760432e-12,0.6364
NY,36091062501,New York,5.484351094375771e-10,0.0051
NY,36091062503,New York,3.197018774679466e-10,0.1455
NY,36063020300,New York,2.723683898464614e-10,0.5585
NY,36063020400,New York,2.7890426620104322e-11,0.7905
NY,36063020500,New York,6.081354010686239e-11,0.6838
NY,36063020600,New York,2.1331748046641325e-11,0.6844
NY,36063020700,New York,2.605696837713217e-11,0.5045
NY,36063020900,New York,3.0900993451328873e-11,0.8321
NY,36063021100,New York,1.4677853843516393e-10,0.8467
NY,36063021000,New York,3.386609889561231e-11,0.3107
NY,36063021400,New York,2.7375719449332752e-11,0.5161
NY,36063024201,New York,3.1933249986218412e-09,0.3379
NY,36063024405,New York,2.939287434046583e-09,0.3651
NY,36091062601,New York,7.698286026191204e-10,0.0662
NY,36091062700,New York,7.763059420495274e-10,0.3006
NY,36033940000,New York,2.3934341728528903e-09,0.6186
NY,36063020100,New York,1.09055069940931e-10,0.0749
NY,36071014102,New York,2.604500139660973e-10,0.7311
NY,36093032901,New York,1.8820169459489557e-10,0.0468
NY,36093032902,New York,1.273789606271632e-10,0.294
NY,36093033002,New York,3.235879948701414e-10,0.034
NY,36093033004,New York,1.7011700954171909e-10,0.0823
NY,36093033101,New York,2.665211466599079e-09,0.1791
NY,36093020300,New York,2.308592043695403e-11,0.4674
NY,36063020200,New York,9.7354215433136e-11,0.8258
NY,36007001800,New York,9.506187940335278e-11,0.7163
NY,36007010200,New York,4.976788157327614e-09,0.3307
NY,36007011901,New York,4.347754997671222e-09,0.4997
NY,36007011902,New York,4.559845531696234e-09,0.3402
NY,36007011903,New York,5.134406597251159e-09,0.3356
NY,36007012000,New York,2.6587403144533413e-09,0.3917
NY,36029000800,New York,4.6362289546447744e-11,0.4033
NY,36055012305,New York,4.3165861629457423e-10,0.0089
NY,36055011207,New York,2.5698699543666706e-10,0.2095
NY,36029017501,New York,2.4631534484478874e-10,0.6663
NY,36007012102,New York,4.44476705202159e-10,0.2898
NY,36007012103,New York,1.8817426590876976e-09,0.4714
NY,36007012201,New York,4.540219257959976e-10,0.0869
NY,36007012600,New York,3.384317031135022e-09,0.6073
NY,36113070400,New York,9.462338934651991e-11,0.5849
NY,36113070500,New York,1.0234232643778264e-10,0.6777
NY,36113078000,New York,9.530498332876383e-09,0.1637
NY,36113073000,New York,7.212039904888091e-09,0.5724
NY,36113070200,New York,3.555682681225048e-11,0.699
NY,36113073500,New York,1.957436803094098e-08,0.309
NY,36113070900,New York,1.8597101399651122e-09,0.1061
NY,36113070300,New York,9.040916342995252e-11,0.279
NY,36113074000,New York,2.3057176667591822e-08,0.4379
NY,36113071000,New York,5.999078461178335e-09,0.2318
NY,36113070100,New York,1.1264360463209943e-10,0.2666
NY,36113076000,New York,1.691960987830693e-08,0.3046
NY,36087010701,New York,1.267033558726159e-10,0.8878
NY,36053030502,New York,5.376796054257293e-09,0.0772
NY,36053030102,New York,2.6606662277159073e-10,0.3409
NY,36053030101,New York,1.1848338251716672e-10,0.5965
NY,36053030200,New York,3.394129802268182e-09,0.4691
NY,36053030103,New York,2.06192896264938e-09,0.181
NY,36075021101,New York,1.2411328713114092e-10,0.6452
NY,36081051500,New York,9.234356746177377e-12,0.4476
NY,36081051600,New York,7.55578235523159e-12,0.5478
NY,36081051700,New York,1.0460404342062403e-11,0.3151
NY,36081050000,New York,1.3827925175007903e-11,0.8918
NY,36081051800,New York,6.986509705423421e-12,0.595
NY,36081052100,New York,7.829933694232108e-12,0.5604
NY,36081052200,New York,6.987102758092112e-12,0.6022
NY,36081050201,New York,6.917703240206126e-12,0.4288
NY,36053030402,New York,3.3291628407460048e-09,0.2082
NY,36053031000,New York,8.667569948437542e-09,0.1867
NY,36053031100,New York,8.5854055376173e-09,0.1936
NY,36053030401,New York,3.7858447880852445e-10,0.2337
NY,36053030300,New York,6.191834804541117e-10,0.4176
NY,36053030501,New York,3.3241131457001447e-10,0.1806
NY,36081050500,New York,4.77888792933958e-12,0.452
NY,36081050700,New York,1.531891152312761e-11,0.6653
NY,36081050800,New York,9.032203391511282e-12,0.6722
NY,36081051000,New York,7.60746925083883e-12,0.5328
NY,36081051100,New York,1.1272729938344154e-11,0.5193
NY,36081051300,New York,7.965659744194189e-12,0.5364
NY,36081080301,New York,1.3008059006663952e-11,0.6383
NY,36081080302,New York,1.8055554815536545e-11,0.6935
NY,36081080900,New York,4.1210854306971386e-11,0.6937
NY,36081081400,New York,1.519666680365163e-11,0.7623
NY,36081081800,New York,1.542525366648205e-11,0.7043
NY,36081052400,New York,8.070931226701407e-12,0.5395
NY,36081052800,New York,7.420635072164977e-12,0.266
NY,36081053000,New York,9.468010425541527e-12,0.3965
NY,36081061800,New York,9.933520479479344e-12,0.371
NY,36081061900,New York,1.0609549367040355e-11,0.1911
NY,36081062000,New York,8.893505514464903e-12,0.3077
NY,36081062100,New York,1.0626565075226786e-11,0.5071
NY,36081062400,New York,2.1063014104807985e-11,-999.0
NY,36081062600,New York,1.766029853016931e-11,0.4162
NY,36081062700,New York,6.4718077470244096e-12,0.6362
NY,36053030800,New York,1.2660604387707459e-08,0.4919
NY,36053030900,New York,4.5396969063558464e-10,0.2113
NY,36061030900,New York,1.2487700460920704e-11,0.9625
NY,36061004400,New York,3.602176659353939e-11,0.2111
NY,36061012101,New York,3.666476908823203e-12,0.804
NY,36061010803,New York,2.2399149612588162e-12,0.0612
NY,36061010802,New York,2.363505053163281e-12,0.1072
NY,36061015403,New York,2.1301378614687772e-12,0.4875
NY,36061015402,New York,2.253219070926704e-12,0.0498
